customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,payment_method,num_support_calls,senior_citizen,partner,paperless_billing,churn
CUST01034,23,69.14,1474.12,Month-to-Month,DSL,No,Yes,Electronic Check,3,0,Yes,No,0
CUST01035,8,29.58,220.18,Two Year,Fiber Optic,No,Yes,Bank Transfer,2,1,Yes,No,0
CUST01036,39,64.27,2523.22,Two Year,DSL,Yes,Yes,Bank Transfer,1,0,No,No,0
CUST01037,27,63.78,1795.35,One Year,Fiber Optic,Yes,No,Credit Card,1,0,No,No,0
CUST01038,7,85.67,524.93,One Year,Fiber Optic,Yes,No,Mailed Check,0,0,Yes,Yes,0
CUST01039,38,71.14,2525.24,Month-to-Month,Fiber Optic,No,No,Electronic Check,4,0,Yes,Yes,1
CUST01040,50,85.59,4049.21,Month-to-Month,DSL,Yes,No,Electronic Check,1,0,No,Yes,0
CUST01041,16,87.59,1296.7,Two Year,DSL,No,No,Mailed Check,1,0,No,Yes,0
CUST01042,18,123.87,2057.17,Month-to-Month,Fiber Optic,No,No,Mailed Check,2,0,Yes,Yes,1
CUST01043,35,62.12,1870.8,Month-to-Month,No Internet,Yes,No,Credit Card,1,0,Yes,Yes,0
CUST01044,48,46.47,2201.8,Month-to-Month,Fiber Optic,No,No,Electronic Check,1,0,No,Yes,0
CUST01045,4,76.15,285.48,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,3,1,Yes,Yes,1
CUST01046,7,49.94,310.76,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,Yes,Yes,1
CUST01047,14,107.05,1518.49,Month-to-Month,Fiber Optic,No,Yes,Credit Card,5,0,Yes,Yes,1
CUST01048,16,62.92,1017.3,Month-to-Month,No Internet,Yes,No,Bank Transfer,1,0,Yes,Yes,1
CUST01049,35,55.86,1852.02,Month-to-Month,DSL,No,No,Credit Card,2,1,Yes,Yes,0
CUST01050,48,58.22,2542.18,Month-to-Month,No Internet,No,No,Mailed Check,0,0,Yes,Yes,0
CUST01051,50,87.96,4299.57,Month-to-Month,Fiber Optic,No,No,Bank Transfer,5,0,No,No,0
CUST01052,4,66.06,239.83,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,0,0,No,No,1
CUST01053,10,53.96,484.13,One Year,DSL,Yes,No,Electronic Check,1,0,No,Yes,1
CUST01054,12,111.63,1334.34,Month-to-Month,Fiber Optic,No,No,Bank Transfer,1,0,Yes,No,1
CUST01055,10,48.6,417.02,One Year,Fiber Optic,Yes,No,Credit Card,0,0,Yes,No,0
CUST01056,27,70.89,1663.2,One Year,DSL,Yes,Yes,Electronic Check,3,1,No,Yes,0
CUST01057,30,86.31,2204.42,One Year,DSL,Yes,No,Credit Card,3,0,No,Yes,0
CUST01058,20,29.22,514.62,Month-to-Month,No Internet,Yes,No,Mailed Check,1,0,Yes,No,0
CUST01059,19,82.01,1345.96,Month-to-Month,Fiber Optic,No,No,Mailed Check,1,0,Yes,No,1
CUST01060,15,43.62,686.47,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,0,0,Yes,Yes,0
CUST01061,16,90.57,1315.46,One Year,DSL,No,Yes,Electronic Check,5,0,Yes,No,1
CUST01062,56,45.93,2263.05,Month-to-Month,Fiber Optic,No,No,Credit Card,0,1,Yes,Yes,0
CUST01063,33,87.32,2588.22,Two Year,Fiber Optic,No,Yes,Mailed Check,1,1,No,Yes,0
CUST01064,15,97.65,1519.28,Two Year,Fiber Optic,No,No,Electronic Check,2,1,Yes,Yes,1
CUST01065,18,91.54,1571.98,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,2,0,No,Yes,1
CUST01066,28,76.28,1971.3,Month-to-Month,Fiber Optic,No,No,Mailed Check,3,0,No,Yes,1
CUST01067,7,64.22,460.63,One Year,Fiber Optic,No,No,Mailed Check,0,0,Yes,No,0
CUST01068,22,55.59,1136.15,Month-to-Month,DSL,Yes,Yes,Credit Card,1,0,No,Yes,0
CUST01069,32,106.78,3133.36,Month-to-Month,No Internet,No,No,Credit Card,3,0,No,Yes,1
CUST01070,29,52.51,1357.5,Two Year,Fiber Optic,No,No,Mailed Check,0,0,Yes,Yes,0
CUST01071,10,44.07,407.89,Month-to-Month,DSL,Yes,No,Mailed Check,2,0,Yes,Yes,0
CUST01072,12,86.63,949.47,Two Year,Fiber Optic,Yes,No,Mailed Check,1,0,No,No,0
CUST01073,2,50.1,98.74,One Year,No Internet,Yes,No,Bank Transfer,0,0,No,Yes,1
CUST01074,34,46.25,1427.7,One Year,DSL,No,Yes,Bank Transfer,2,1,No,Yes,0
CUST01075,72,33.91,2357.14,Month-to-Month,DSL,No,No,Credit Card,5,0,Yes,Yes,1
CUST01076,9,57.93,450.04,Month-to-Month,Fiber Optic,No,No,Mailed Check,1,0,Yes,Yes,1
CUST01077,42,67.93,2534.25,Month-to-Month,DSL,No,No,Bank Transfer,3,0,Yes,Yes,0
CUST01078,68,76.08,4818.96,Month-to-Month,Fiber Optic,No,No,Electronic Check,2,0,Yes,Yes,1
CUST01079,14,93.78,1362.01,Month-to-Month,DSL,No,Yes,Electronic Check,2,0,No,Yes,0
CUST01080,18,83.17,1385.45,Month-to-Month,Fiber Optic,No,No,Mailed Check,2,1,No,Yes,1
CUST01081,24,65.23,1538.62,Month-to-Month,DSL,No,No,Bank Transfer,3,1,No,No,1
CUST01082,28,65.05,1641.11,Month-to-Month,DSL,No,Yes,Electronic Check,0,1,No,Yes,1
CUST01083,25,82.75,1811.0,One Year,No Internet,No,No,Credit Card,0,0,No,Yes,0
CUST01084,15,101.81,1315.96,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,1,0,No,No,1
CUST01085,31,73.16,2066.3,Month-to-Month,Fiber Optic,No,No,Credit Card,3,0,No,No,0
CUST01086,15,58.27,770.5,One Year,DSL,Yes,Yes,Electronic Check,0,0,Yes,Yes,0
CUST01087,26,45.18,1039.36,Two Year,Fiber Optic,Yes,No,Electronic Check,1,0,No,No,0
CUST01088,20,33.87,678.86,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,0,0,Yes,No,0
CUST01089,3,86.66,221.81,Month-to-Month,No Internet,Yes,No,Electronic Check,4,0,Yes,Yes,1
CUST01090,47,84.45,3816.58,One Year,No Internet,No,No,Electronic Check,1,0,Yes,Yes,0
CUST01091,12,84.43,938.08,Two Year,Fiber Optic,Yes,Yes,Credit Card,1,0,Yes,Yes,0
CUST01092,50,66.78,3176.42,One Year,Fiber Optic,Yes,No,Credit Card,0,0,No,Yes,0
CUST01093,41,105.17,4150.56,One Year,Fiber Optic,Yes,Yes,Electronic Check,3,1,Yes,Yes,0
CUST01094,24,57.9,1268.25,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,3,0,No,Yes,0
CUST01095,29,93.88,2474.83,Month-to-Month,DSL,Yes,No,Electronic Check,2,1,Yes,No,0
CUST01096,32,69.03,2201.63,Month-to-Month,DSL,No,No,Electronic Check,1,0,Yes,Yes,0
CUST01097,17,54.79,954.02,One Year,DSL,No,No,Bank Transfer,3,0,Yes,Yes,0
CUST01098,18,84.81,1356.39,One Year,DSL,No,No,Electronic Check,2,0,No,Yes,0
CUST01099,31,80.24,2162.89,Two Year,DSL,No,Yes,Electronic Check,3,0,No,No,0
CUST01100,20,78.92,1625.06,Month-to-Month,Fiber Optic,No,No,Credit Card,2,0,Yes,No,1
CUST01101,15,72.03,993.99,Month-to-Month,Fiber Optic,No,Yes,Credit Card,0,0,Yes,Yes,0
CUST01102,10,69.05,663.06,Month-to-Month,Fiber Optic,No,No,Credit Card,2,1,No,Yes,0
CUST01103,27,129.71,3228.68,One Year,DSL,No,Yes,Credit Card,2,0,Yes,Yes,1
CUST01104,12,99.61,1046.1,One Year,DSL,Yes,No,Electronic Check,2,0,Yes,No,0
CUST01105,37,88.07,3153.88,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,3,0,Yes,Yes,0
CUST01106,39,72.79,2711.14,Month-to-Month,DSL,Yes,No,Bank Transfer,1,0,Yes,Yes,0
CUST01107,29,95.18,2458.25,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,1,0,Yes,Yes,0
CUST01108,33,82.95,2574.13,Month-to-Month,No Internet,No,Yes,Mailed Check,1,0,Yes,No,1
CUST01109,29,70.66,2068.38,Two Year,DSL,Yes,No,Mailed Check,2,0,No,Yes,0
CUST01110,35,62.41,2114.64,Month-to-Month,DSL,No,Yes,Bank Transfer,2,0,No,No,0
CUST01111,34,67.98,2009.42,One Year,Fiber Optic,No,No,Electronic Check,1,0,No,Yes,0
CUST01112,26,15.0,374.25,One Year,No Internet,No,No,Bank Transfer,0,0,No,Yes,0
CUST01113,42,75.27,3131.46,One Year,Fiber Optic,No,Yes,Mailed Check,2,0,No,Yes,0
CUST01114,18,57.79,1049.1,Month-to-Month,No Internet,Yes,No,Electronic Check,0,0,No,No,0
CUST01115,11,109.82,1178.81,Two Year,DSL,No,No,Bank Transfer,0,0,No,No,0
CUST01116,10,70.48,620.6,Month-to-Month,No Internet,Yes,No,Electronic Check,2,0,Yes,No,1
CUST01117,16,40.28,639.35,Month-to-Month,DSL,No,No,Electronic Check,0,0,Yes,No,1
CUST01118,3,68.75,203.25,Month-to-Month,DSL,No,No,Mailed Check,0,0,No,No,1
CUST01119,23,43.85,862.19,Month-to-Month,No Internet,No,Yes,Credit Card,1,0,No,No,0
CUST01120,32,81.84,2441.71,Month-to-Month,No Internet,No,Yes,Bank Transfer,1,0,No,Yes,0
CUST01121,38,77.27,2691.35,Month-to-Month,DSL,No,No,Mailed Check,3,0,No,No,0
CUST01122,4,93.95,369.74,Two Year,DSL,Yes,No,Bank Transfer,0,0,Yes,No,0
CUST01123,10,50.23,448.67,Month-to-Month,DSL,Yes,No,Credit Card,3,0,Yes,Yes,0
CUST01124,36,70.85,2469.43,One Year,DSL,No,No,Credit Card,1,0,No,No,0
CUST01125,17,35.87,629.69,Two Year,DSL,No,No,Credit Card,2,0,Yes,Yes,0
CUST01126,32,87.54,2828.06,Month-to-Month,No Internet,No,Yes,Credit Card,0,0,Yes,Yes,0
CUST01127,6,82.97,514.89,One Year,Fiber Optic,Yes,Yes,Bank Transfer,1,0,No,Yes,0
CUST01128,49,82.4,4222.12,Month-to-Month,Fiber Optic,No,No,Electronic Check,1,0,Yes,Yes,0
CUST01129,6,70.04,358.1,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,1,0,No,Yes,1
CUST01130,23,80.37,1801.46,Month-to-Month,Fiber Optic,No,Yes,Credit Card,6,0,No,No,1
CUST01131,23,110.11,2361.76,Two Year,Fiber Optic,No,Yes,Credit Card,2,0,Yes,Yes,0
CUST01132,13,62.87,835.27,Month-to-Month,Fiber Optic,No,No,Electronic Check,1,0,Yes,Yes,1
CUST01133,28,73.47,1852.19,One Year,DSL,Yes,No,Mailed Check,2,0,Yes,No,0
CUST01134,29,42.85,1300.07,Month-to-Month,Fiber Optic,No,Yes,Credit Card,4,0,No,Yes,1
CUST01135,27,48.29,1268.29,Two Year,Fiber Optic,Yes,Yes,Electronic Check,1,0,Yes,Yes,0
CUST01136,13,72.45,950.05,Month-to-Month,No Internet,Yes,No,Mailed Check,1,0,Yes,Yes,0
CUST01137,11,97.6,930.94,One Year,No Internet,No,No,Electronic Check,2,0,No,Yes,0
CUST01138,14,63.59,789.39,One Year,Fiber Optic,No,No,Mailed Check,1,0,Yes,Yes,0
CUST01139,10,64.1,642.08,One Year,Fiber Optic,No,No,Bank Transfer,1,0,Yes,No,0
CUST01140,43,59.83,2198.1,Two Year,DSL,No,No,Mailed Check,1,0,Yes,Yes,0
CUST01141,15,56.63,860.81,Two Year,Fiber Optic,No,Yes,Credit Card,0,0,Yes,Yes,0
CUST01142,23,77.37,1517.55,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,1,0,No,No,1
CUST01143,36,32.57,1150.74,Month-to-Month,DSL,No,No,Mailed Check,1,0,Yes,No,0
CUST01144,9,102.02,847.5,Month-to-Month,Fiber Optic,Yes,No,Credit Card,0,0,Yes,Yes,1
CUST01145,6,53.36,311.29,Month-to-Month,Fiber Optic,No,No,Bank Transfer,3,0,No,Yes,1
CUST01146,10,88.05,871.0,Month-to-Month,DSL,Yes,Yes,Mailed Check,2,1,No,No,0
CUST01147,24,38.25,843.18,Month-to-Month,No Internet,No,No,Bank Transfer,4,1,Yes,No,1
CUST01148,23,86.72,1738.44,Month-to-Month,DSL,No,No,Electronic Check,0,0,No,No,1
CUST01149,27,86.8,2024.7,Two Year,No Internet,Yes,No,Electronic Check,0,1,No,Yes,0
CUST01150,18,79.61,1386.82,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,Yes,Yes,0
CUST01151,1,45.14,43.07,Two Year,DSL,Yes,No,Bank Transfer,1,0,No,Yes,0
CUST01152,18,76.24,1370.18,Month-to-Month,Fiber Optic,Yes,Yes,Credit Card,2,0,No,No,1
CUST01153,39,40.42,1500.63,One Year,Fiber Optic,Yes,Yes,Credit Card,0,0,Yes,No,0
CUST01154,46,63.68,2737.38,Two Year,Fiber Optic,No,No,Mailed Check,2,0,No,Yes,0
CUST01155,21,95.74,1869.03,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,0,1,No,Yes,1
CUST01156,23,89.92,1768.88,Month-to-Month,Fiber Optic,No,No,Credit Card,2,0,No,No,1
CUST01157,31,70.38,2000.94,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,2,0,Yes,Yes,0
CUST01158,45,45.63,2146.17,Month-to-Month,No Internet,No,No,Mailed Check,1,0,Yes,Yes,1
CUST01159,20,86.14,1765.37,Two Year,DSL,No,No,Bank Transfer,0,1,No,No,0
CUST01160,31,70.48,2001.08,Two Year,Fiber Optic,No,No,Electronic Check,0,1,Yes,Yes,0
CUST01161,13,15.0,188.67,Month-to-Month,DSL,No,Yes,Bank Transfer,2,0,No,Yes,0
CUST01162,6,89.57,547.88,Month-to-Month,Fiber Optic,No,No,Bank Transfer,2,1,Yes,Yes,1
CUST01163,14,69.39,911.48,Month-to-Month,Fiber Optic,Yes,No,Credit Card,4,0,Yes,Yes,1
CUST01164,52,100.06,4441.34,Month-to-Month,DSL,No,No,Bank Transfer,1,1,No,Yes,0
CUST01165,31,42.62,1142.73,One Year,DSL,No,Yes,Credit Card,2,0,No,No,0
CUST01166,7,15.0,99.97,Month-to-Month,DSL,Yes,Yes,Bank Transfer,2,0,Yes,Yes,0
CUST01167,32,76.98,2571.47,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,0,0,Yes,No,1
CUST01168,8,77.29,611.3,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,2,0,No,Yes,1
CUST01169,26,27.73,623.06,Month-to-Month,No Internet,Yes,No,Electronic Check,0,0,No,Yes,0
CUST01170,9,45.54,363.9,One Year,Fiber Optic,Yes,No,Electronic Check,1,0,No,No,0
CUST01171,7,138.88,976.31,Month-to-Month,DSL,No,Yes,Mailed Check,0,0,Yes,Yes,1
CUST01172,58,62.36,3683.03,Two Year,No Internet,No,Yes,Mailed Check,3,1,Yes,Yes,0
CUST01173,15,88.27,1289.01,Two Year,Fiber Optic,No,Yes,Bank Transfer,2,0,No,Yes,0
CUST01174,31,53.73,1630.46,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,4,0,No,Yes,1
CUST01175,21,17.74,318.77,Month-to-Month,DSL,No,No,Bank Transfer,2,0,Yes,Yes,0
CUST01176,8,65.74,534.18,Two Year,Fiber Optic,No,No,Bank Transfer,1,1,No,No,1
CUST01177,17,63.36,1085.37,Two Year,No Internet,Yes,No,Electronic Check,0,0,Yes,Yes,0
CUST01178,8,60.0,432.87,Two Year,Fiber Optic,No,No,Bank Transfer,0,1,No,No,0
CUST01179,72,67.13,4793.41,Month-to-Month,DSL,Yes,No,Mailed Check,1,1,No,Yes,0
CUST01180,35,76.61,2394.37,Two Year,Fiber Optic,Yes,Yes,Mailed Check,1,0,Yes,Yes,0
CUST01181,20,66.25,1136.94,Month-to-Month,No Internet,No,No,Mailed Check,1,0,No,Yes,0
CUST01182,30,38.4,1025.54,One Year,DSL,No,No,Credit Card,4,0,Yes,Yes,1
CUST01183,33,82.15,2401.16,Two Year,Fiber Optic,Yes,Yes,Credit Card,0,1,Yes,Yes,0
CUST01184,33,21.27,644.04,Month-to-Month,No Internet,Yes,Yes,Credit Card,2,0,No,No,0
CUST01185,32,18.74,559.92,Two Year,DSL,Yes,No,Bank Transfer,2,0,Yes,Yes,0
CUST01186,31,88.48,2610.42,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,0,0,No,Yes,1
CUST01187,22,82.68,1719.56,Two Year,Fiber Optic,Yes,No,Electronic Check,1,0,Yes,No,0
CUST01188,55,68.57,3409.81,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,1,0,No,Yes,0
CUST01189,23,35.11,691.11,Two Year,Fiber Optic,No,Yes,Bank Transfer,0,0,Yes,Yes,0
CUST01190,21,52.3,1066.47,Month-to-Month,DSL,No,Yes,Credit Card,1,0,No,Yes,0
CUST01191,23,63.43,1355.53,One Year,Fiber Optic,No,Yes,Mailed Check,2,0,No,Yes,0
CUST01192,24,30.1,657.19,Month-to-Month,DSL,No,No,Mailed Check,1,1,No,Yes,0
CUST01193,4,51.52,210.9,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,No,Yes,1
CUST01194,10,86.31,862.54,Month-to-Month,DSL,Yes,No,Credit Card,3,1,Yes,Yes,0
CUST01195,18,105.68,1943.24,One Year,DSL,No,Yes,Electronic Check,0,0,Yes,No,0
CUST01196,4,59.51,225.9,Month-to-Month,No Internet,Yes,No,Credit Card,3,0,No,No,1
CUST01197,20,88.91,1558.03,One Year,Fiber Optic,Yes,No,Mailed Check,0,0,No,No,0
CUST01198,24,22.15,525.88,Month-to-Month,No Internet,Yes,No,Mailed Check,2,1,Yes,Yes,1
CUST01199,6,86.49,462.49,Two Year,DSL,No,No,Bank Transfer,0,1,Yes,Yes,0
CUST01200,12,49.9,561.82,Month-to-Month,Fiber Optic,No,No,Electronic Check,2,0,No,Yes,1
CUST01201,47,77.68,3150.78,Month-to-Month,DSL,No,No,Bank Transfer,2,0,No,Yes,0
CUST01202,30,63.81,1943.13,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,4,0,No,Yes,1
CUST01203,29,103.01,2614.44,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,3,0,Yes,Yes,0
CUST01204,43,48.14,2133.4,Month-to-Month,DSL,Yes,Yes,Electronic Check,2,1,Yes,Yes,0
CUST01205,10,85.69,876.48,Month-to-Month,No Internet,Yes,No,Credit Card,0,0,Yes,No,0
CUST01206,6,63.01,356.48,Two Year,DSL,Yes,No,Mailed Check,2,1,Yes,Yes,0
CUST01207,40,66.04,2638.62,One Year,Fiber Optic,Yes,Yes,Credit Card,3,0,No,No,0
CUST01208,19,65.4,1210.15,One Year,No Internet,Yes,No,Electronic Check,1,0,No,No,0
CUST01209,10,48.86,493.79,Month-to-Month,No Internet,Yes,No,Electronic Check,1,0,Yes,Yes,0
CUST01210,4,69.65,260.87,One Year,No Internet,Yes,No,Bank Transfer,2,0,Yes,Yes,1
CUST01211,23,68.43,1585.16,Month-to-Month,DSL,Yes,No,Electronic Check,1,0,Yes,Yes,1
CUST01212,17,76.03,1218.18,One Year,DSL,No,No,Credit Card,2,0,No,No,0
CUST01213,15,72.11,1122.96,Month-to-Month,DSL,No,Yes,Electronic Check,0,0,Yes,Yes,0
CUST01214,2,89.95,170.41,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,0,0,Yes,Yes,1
CUST01215,54,93.09,4737.94,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,1,0,No,Yes,0
CUST01216,5,43.73,220.18,Two Year,DSL,No,No,Electronic Check,0,0,No,Yes,1
CUST01217,16,91.72,1488.53,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,1,0,No,No,1
CUST01218,14,40.34,542.68,One Year,DSL,Yes,No,Mailed Check,0,0,Yes,Yes,0
CUST01219,31,84.7,2326.26,Month-to-Month,DSL,Yes,No,Bank Transfer,1,0,No,Yes,0
CUST01220,4,85.49,322.66,One Year,Fiber Optic,No,No,Electronic Check,2,0,Yes,Yes,1
CUST01221,28,22.22,649.3,Two Year,Fiber Optic,No,Yes,Mailed Check,3,0,No,No,0
CUST01222,23,72.32,1664.35,Month-to-Month,No Internet,Yes,No,Electronic Check,1,0,No,Yes,1
CUST01223,11,58.29,649.03,Month-to-Month,DSL,Yes,No,Bank Transfer,3,1,No,No,0
CUST01224,27,51.03,1180.18,Two Year,Fiber Optic,No,Yes,Credit Card,0,0,Yes,No,0
CUST01225,20,103.77,1958.29,Month-to-Month,DSL,Yes,No,Mailed Check,3,0,No,No,0
CUST01226,63,53.66,3310.68,Month-to-Month,DSL,Yes,Yes,Credit Card,2,0,Yes,Yes,0
CUST01227,17,49.84,860.84,One Year,Fiber Optic,Yes,Yes,Credit Card,0,0,Yes,Yes,0
CUST01228,9,71.89,556.33,One Year,No Internet,No,No,Mailed Check,1,0,Yes,Yes,0
CUST01229,28,87.14,2489.91,Month-to-Month,DSL,Yes,Yes,Credit Card,2,0,No,Yes,0
CUST01230,16,66.46,1020.49,Two Year,DSL,Yes,No,Credit Card,3,0,Yes,Yes,0
CUST01231,20,99.16,1763.98,Month-to-Month,Fiber Optic,Yes,No,Credit Card,2,0,No,Yes,1
CUST01232,6,83.27,456.38,Month-to-Month,DSL,No,No,Credit Card,1,0,No,Yes,1
CUST01233,31,15.54,436.64,One Year,No Internet,No,Yes,Mailed Check,1,0,Yes,No,0
CUST01234,14,56.76,759.81,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,1,0,No,Yes,1
CUST01235,24,55.95,1155.26,Month-to-Month,DSL,No,Yes,Credit Card,1,0,Yes,Yes,0
CUST01236,72,81.98,5204.33,One Year,Fiber Optic,No,No,Mailed Check,4,1,Yes,No,0
CUST01237,16,15.0,243.01,Two Year,Fiber Optic,No,No,Mailed Check,1,0,No,Yes,1
CUST01238,34,133.73,3985.38,Two Year,DSL,No,Yes,Mailed Check,0,0,No,No,0
CUST01239,17,83.28,1269.48,Two Year,Fiber Optic,No,No,Mailed Check,6,1,Yes,Yes,0
CUST01240,12,73.72,832.16,Two Year,DSL,No,No,Bank Transfer,1,0,No,No,0
CUST01241,48,99.54,4555.38,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,0,0,No,No,1
CUST01242,3,128.59,386.82,Month-to-Month,DSL,No,No,Electronic Check,2,1,Yes,Yes,1
CUST01243,40,91.77,3448.59,Two Year,No Internet,No,No,Credit Card,1,1,No,No,1
CUST01244,2,93.72,188.93,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,5,0,No,Yes,1
CUST01245,37,73.27,2639.61,One Year,DSL,No,No,Bank Transfer,2,0,Yes,Yes,0
CUST01246,20,66.46,1159.89,One Year,No Internet,No,Yes,Mailed Check,1,0,No,No,0
CUST01247,9,58.11,460.89,Month-to-Month,DSL,No,No,Credit Card,3,0,No,No,0
CUST01248,14,49.35,647.65,Two Year,Fiber Optic,No,No,Electronic Check,0,0,Yes,Yes,0
CUST01249,33,52.82,1619.96,Month-to-Month,Fiber Optic,No,No,Credit Card,1,0,No,Yes,0
CUST01250,69,36.24,2497.33,Month-to-Month,DSL,No,No,Credit Card,2,1,Yes,No,0
CUST01251,4,68.1,263.18,Two Year,No Internet,No,Yes,Credit Card,1,0,No,Yes,1
CUST01252,9,27.88,232.76,Month-to-Month,Fiber Optic,No,Yes,Credit Card,4,1,Yes,No,1
CUST01253,6,74.77,396.65,Month-to-Month,DSL,No,Yes,Credit Card,2,0,No,No,1
CUST01254,17,69.09,1051.64,Month-to-Month,Fiber Optic,No,No,Credit Card,1,0,Yes,Yes,0
CUST01255,38,73.67,2701.76,Two Year,Fiber Optic,Yes,No,Credit Card,2,0,No,Yes,0
CUST01256,5,56.95,266.15,One Year,No Internet,Yes,No,Electronic Check,2,0,Yes,Yes,1
CUST01257,20,146.92,2800.25,One Year,DSL,No,Yes,Electronic Check,1,0,Yes,No,0
CUST01258,37,104.0,3402.15,One Year,Fiber Optic,No,No,Mailed Check,1,1,Yes,No,1
CUST01259,14,38.89,534.98,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,3,0,No,Yes,1
CUST01260,23,75.82,1779.62,Two Year,Fiber Optic,Yes,No,Bank Transfer,2,0,Yes,Yes,0
CUST01261,46,54.8,2272.72,Two Year,Fiber Optic,No,No,Bank Transfer,0,0,No,No,0
CUST01262,8,44.64,338.66,Month-to-Month,DSL,No,Yes,Electronic Check,2,0,No,Yes,0
CUST01263,3,36.5,114.44,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,3,0,No,No,1
CUST01264,25,80.81,1851.86,Two Year,Fiber Optic,No,No,Bank Transfer,1,0,Yes,Yes,0
CUST01265,26,52.97,1334.54,Two Year,No Internet,Yes,Yes,Electronic Check,2,0,No,No,0
CUST01266,13,94.2,1063.0,Two Year,DSL,Yes,Yes,Bank Transfer,1,0,Yes,No,0
CUST01267,11,94.84,1013.2,Two Year,Fiber Optic,Yes,Yes,Mailed Check,1,1,No,Yes,1
CUST01268,21,104.35,1901.93,Month-to-Month,No Internet,No,Yes,Electronic Check,1,0,No,No,0
CUST01269,7,48.69,355.09,One Year,Fiber Optic,Yes,No,Electronic Check,3,0,Yes,Yes,0
CUST01270,7,81.88,569.22,Month-to-Month,No Internet,No,Yes,Bank Transfer,1,0,Yes,Yes,1
CUST01271,32,85.81,2766.88,Month-to-Month,No Internet,No,No,Credit Card,4,0,Yes,Yes,1
CUST01272,7,58.15,403.31,One Year,Fiber Optic,No,No,Credit Card,1,0,Yes,No,0
CUST01273,3,50.71,147.25,Month-to-Month,Fiber Optic,No,No,Mailed Check,4,0,No,No,1
CUST01274,11,110.24,1139.86,One Year,DSL,Yes,No,Electronic Check,2,0,Yes,No,0
CUST01275,14,75.69,1082.63,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,1,0,No,No,1
CUST01276,28,85.9,2504.7,Month-to-Month,DSL,Yes,No,Bank Transfer,1,0,Yes,Yes,0
CUST01277,12,49.45,563.62,Month-to-Month,Fiber Optic,Yes,No,Credit Card,1,0,No,Yes,1
CUST01278,51,39.52,2088.7,Month-to-Month,Fiber Optic,No,No,Credit Card,2,1,No,Yes,0
CUST01279,21,55.76,1131.93,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,2,1,No,No,0
CUST01280,10,66.9,640.69,Month-to-Month,DSL,No,No,Credit Card,2,0,Yes,No,0
CUST01281,27,43.39,1102.29,Two Year,No Internet,No,No,Credit Card,2,0,No,Yes,0
CUST01282,51,69.75,3172.56,Month-to-Month,DSL,Yes,No,Credit Card,2,0,Yes,No,0
CUST01283,32,27.79,756.55,Month-to-Month,DSL,Yes,Yes,Bank Transfer,1,0,Yes,Yes,0
CUST01284,5,42.0,188.64,One Year,DSL,No,Yes,Credit Card,2,1,No,Yes,0
CUST01285,15,86.77,1239.0,One Year,No Internet,No,No,Mailed Check,0,0,No,Yes,0
CUST01286,24,85.09,1891.02,Month-to-Month,No Internet,No,No,Credit Card,1,0,Yes,No,0
CUST01287,31,60.2,1753.66,One Year,Fiber Optic,No,Yes,Mailed Check,2,0,No,Yes,0
CUST01288,17,44.56,792.46,One Year,No Internet,No,No,Bank Transfer,2,0,No,No,0
CUST01289,15,44.31,611.51,Month-to-Month,DSL,No,No,Bank Transfer,3,0,Yes,Yes,1
CUST01290,63,60.67,3594.55,Month-to-Month,No Internet,Yes,No,Mailed Check,0,0,No,Yes,0
CUST01291,32,86.11,2415.77,Two Year,DSL,No,No,Bank Transfer,2,0,No,Yes,1
